7000	16	0.390078
7000	16	0.423553
7000	16	0.391459
7000	16	0.402965
7000	16	0.364763
7000	16	0.409776
7000	16	0.427363
9000	16	0.654800
9000	16	0.599667
9000	16	0.703615
9000	16	0.591398
9000	16	0.635760
9000	16	0.604705
9000	16	0.687770
9000	16	0.705378
9000	16	0.641711
9000	16	0.664776
10000	16	0.752876
10000	16	0.769746
10000	16	0.757807
10000	16	0.781958
10000	16	0.806247
10000	16	0.702915
10000	16	0.758110
10000	16	0.829540
10000	16	0.784767
10000	16	0.742375
1000	20	0.022958
1000	20	0.024393
1000	20	0.025116
1000	20	0.026801
1000	20	0.033571
1000	20	0.024156
1000	20	0.026657
1000	20	0.040524
1000	20	0.031296
1000	20	0.025276
3000	20	0.098994
3000	20	0.087277
3000	20	0.093682
3000	20	0.095688
3000	20	0.091266
3000	20	0.086895
3000	20	0.089183
3000	20	0.095249
3000	20	0.105426
3000	20	0.087462
5000	20	0.222102
5000	20	0.214134
5000	20	0.226329
5000	20	0.241573
5000	20	0.204154
5000	20	0.233534
5000	20	0.218794
5000	20	0.206945
5000	20	0.249022
5000	20	0.206217
7000	20	0.417074
7000	20	0.399892
7000	20	0.368177
7000	20	0.431877
7000	20	0.400929
7000	20	0.391234
7000	20	0.433269
7000	20	0.398306
7000	20	0.382189
7000	20	0.476819
9000	20	0.651474
9000	20	0.596121
9000	20	0.615582
9000	20	0.696952
9000	20	0.624903
9000	20	0.637504
9000	20	0.692678
9000	20	0.670801
9000	20	0.662324
9000	20	0.662110
10000	20	0.809173
10000	20	0.769303
10000	20	0.820433
10000	20	0.783960
10000	20	0.855964
10000	20	0.782000
10000	20	0.776529
10000	20	0.843774
10000	20	0.800615
10000	20	0.771924
